graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_15_27_3,15,27,1,"{(2, 3)}",4,56,0.0
Graph_15_27_4,15,27,2,"{(1, 7), (1, 13)}",16383,860160,0.0879130363464355
Graph_15_53_0,15,53,4,"{(5, 7), (2, 5), (0, 5), (1, 5)}",16383,860160,0.0968217849731445
Graph_15_53_1,15,53,5,"{(0, 1), (1, 2), (1, 8), (1, 10), (1, 9)}",16383,860160,0.101356029510498
Graph_15_53_2,15,53,5,"{(1, 7), (1, 10), (1, 6), (1, 3), (1, 9)}",16383,860160,0.0873196125030517
Graph_15_53_3,15,53,5,"{(10, 11), (2, 10), (8, 10), (3, 10), (6, 10)}",16383,860160,0.0955934524536132
Graph_15_53_4,15,53,4,"{(8, 14), (3, 8), (8, 9), (6, 8)}",16383,860160,0.0973198413848877
Graph_15_79_0,15,79,9,"{(4, 10), (2, 4), (0, 4), (4, 6), (4, 12), (4, 5), (4, 8), (4, 11), (4, 7)}",16383,860160,0.0832197666168212
Graph_15_79_1,15,79,8,"{(1, 2), (1, 4), (1, 7), (1, 13), (1, 10), (1, 6), (1, 3), (1, 9)}",16383,860160,0.0955395698547363
Graph_15_79_2,15,79,9,"{(1, 12), (1, 2), (1, 5), (1, 4), (1, 7), (1, 13), (1, 10), (1, 6), (1, 3)}",16383,860160,0.0972282886505127
Graph_15_79_3,15,79,7,"{(2, 14), (2, 4), (1, 2), (2, 10), (2, 9), (2, 5), (2, 8)}",16383,860160,0.0947175025939941
Graph_15_79_4,15,79,8,"{(2, 4), (0, 4), (3, 4), (4, 6), (1, 4), (4, 8), (4, 14), (4, 11)}",16383,860160,0.0807828903198242
Graph_15_105_0,15,105,14,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 13), (0, 3), (0, 9), (0, 6), (0, 12), (0, 2), (0, 5), (0, 8), (0, 14), (0, 11)}",16383,860160,0.0829873085021972
Graph_16_16_0,16,16,1,"{(1, 2)}",3,45,0.0
Graph_16_16_1,16,16,1,"{(1, 10)}",2,30,0.0
Graph_16_16_2,16,16,1,"{(2, 10)}",3,45,0.0
Graph_16_16_3,16,16,1,"{(2, 10)}",3,45,0.0
Graph_16_16_4,16,16,1,"{(1, 2)}",2,30,0.0
Graph_16_31_0,16,31,2,"{(2, 4), (3, 4)}",39202,2377920,0.2693560123443603
Graph_16_31_1,16,31,1,"{(9, 13)}",14,210,0.0
Graph_16_31_2,16,31,2,"{(11, 14), (7, 14)}",39202,2377920,0.2366981506347656
Graph_16_31_3,16,31,2,"{(11, 12), (3, 11)}",39202,2377920,0.2521185874938965
Graph_16_31_4,16,31,1,"{(2, 4)}",3,45,0.0
Graph_16_61_0,16,61,2,"{(11, 12), (3, 11)}",39202,2377920,0.2678143978118896
Graph_16_61_1,16,61,4,"{(2, 9), (2, 11), (2, 15), (2, 13)}",39202,2377920,0.278073787689209
Graph_16_61_2,16,61,5,"{(3, 8), (3, 14), (3, 10), (2, 3), (3, 11)}",39202,2377920,0.259674072265625
Graph_16_61_3,16,61,5,"{(0, 1), (0, 13), (0, 9), (0, 5), (0, 8)}",39202,2377920,0.2707610130310058
Graph_16_61_4,16,61,4,"{(8, 15), (8, 14), (5, 8), (2, 8)}",39202,2377920,0.2561395168304443
Graph_16_91_0,16,91,10,"{(1, 12), (1, 15), (1, 5), (1, 11), (1, 8), (1, 14), (1, 13), (1, 10), (1, 6), (1, 3)}",39202,2377920,0.2828030586242676
Graph_16_91_1,16,91,7,"{(2, 4), (2, 10), (2, 13), (2, 6), (2, 15), (2, 5), (2, 11)}",39202,2377920,0.2538719177246094
Graph_16_91_2,16,91,9,"{(0, 7), (3, 7), (7, 13), (7, 9), (6, 7), (1, 7), (7, 15), (7, 11), (7, 8)}",39202,2377920,0.2701406478881836
Graph_16_91_3,16,91,10,"{(5, 15), (5, 11), (5, 14), (4, 5), (5, 10), (5, 6), (0, 5), (5, 9), (2, 5), (5, 12)}",39202,2377920,0.2450511455535888
Graph_16_91_4,16,91,9,"{(1, 2), (1, 15), (1, 11), (1, 14), (1, 4), (1, 7), (1, 10), (1, 3), (1, 9)}",39202,2377920,0.2473399639129638
Graph_16_120_0,16,120,15,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 13), (0, 3), (0, 9), (0, 6), (0, 12), (0, 2), (0, 15), (0, 5), (0, 8), (0, 14), (0, 11)}",39202,2377920,0.2547433376312256
Graph_17_18_0,17,18,1,"{(2, 3)}",3,48,0.0
Graph_17_18_1,17,18,1,"{(1, 10)}",2,32,0.0
Graph_17_18_2,17,18,1,"{(0, 1)}",2,32,0.0
Graph_17_18_3,17,18,1,"{(2, 10)}",3,48,0.0
Graph_17_18_4,17,18,1,"{(2, 10)}",3,48,0.0
Graph_17_35_0,17,35,1,"{(6, 16)}",7,112,0.0
Graph_17_35_1,17,35,2,"{(9, 13), (4, 13)}",65535,4456448,0.4859540462493896
Graph_17_35_2,17,35,1,"{(14, 16)}",15,240,0.0
Graph_17_35_3,17,35,2,"{(5, 14), (5, 9)}",65535,4456448,0.4398386478424072
Graph_17_35_4,17,35,2,"{(8, 14), (7, 8)}",65535,4456448,0.4468553066253662
Graph_17_69_0,17,69,3,"{(11, 12), (11, 13), (3, 11)}",65535,4456448,0.4778907299041748
Graph_17_69_1,17,69,6,"{(0, 4), (4, 13), (3, 4), (4, 15), (4, 8), (4, 7)}",65535,4456448,0.4839932918548584
Graph_17_69_2,17,69,5,"{(6, 7), (2, 6), (6, 10), (6, 16), (6, 9)}",65535,4456448,0.4655697345733642
Graph_17_69_3,17,69,6,"{(0, 1), (0, 4), (0, 16), (0, 13), (0, 8), (0, 11)}",65535,4456448,0.4546122550964355
Graph_17_69_4,17,69,5,"{(8, 14), (1, 8), (8, 15), (7, 8), (2, 8)}",65535,4456448,0.4670495986938476
Graph_17_103_0,17,103,9,"{(5, 15), (1, 5), (5, 7), (5, 13), (5, 6), (0, 5), (5, 9), (2, 5), (5, 12)}",65535,4456448,0.4827158451080322
Graph_17_103_1,17,103,8,"{(5, 11), (1, 5), (5, 13), (4, 5), (5, 16), (5, 9), (2, 5), (3, 5)}",65535,4456448,0.453273057937622
Graph_17_103_2,17,103,8,"{(3, 8), (8, 14), (5, 8), (8, 10), (8, 16), (8, 13), (4, 8), (2, 8)}",65535,4456448,0.4593319892883301
Graph_17_103_3,17,103,8,"{(5, 15), (6, 15), (1, 15), (9, 15), (4, 15), (11, 15), (13, 15), (8, 15)}",65535,4456448,0.4503936767578125
Graph_17_103_4,17,103,10,"{(6, 15), (6, 8), (4, 6), (0, 6), (6, 7), (6, 13), (2, 6), (6, 10), (1, 6), (6, 9)}",65535,4456448,0.4469196796417236
Graph_17_136_0,17,136,16,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 16), (0, 13), (0, 3), (0, 9), (0, 6), (0, 12), (0, 2), (0, 15), (0, 5), (0, 8), (0, 14), (0, 11)}",65535,4456448,0.4949164390563965
Graph_18_20_0,18,20,1,"{(1, 5)}",6,102,0.0
Graph_18_20_1,18,20,1,"{(1, 11)}",2,34,0.0
Graph_18_20_2,18,20,1,"{(7, 8)}",9,153,0.0
Graph_18_20_3,18,20,1,"{(0, 3)}",1,17,0.0
Graph_18_20_4,18,20,1,"{(1, 6)}",2,34,0.0
Graph_18_39_0,18,39,1,"{(8, 14)}",15,255,0.0
Graph_18_39_1,18,39,2,"{(12, 13), (12, 15)}",155381,11996118,1.1114680767059326
Graph_18_39_2,18,39,2,"{(0, 3), (0, 9)}",155381,11996118,1.1004784107208252
Graph_18_39_3,18,39,2,"{(5, 9), (5, 16)}",155381,11996118,1.1026384830474854
Graph_18_39_4,18,39,2,"{(2, 15), (2, 10)}",155381,11996118,1.091212034225464
Graph_18_77_0,18,77,6,"{(5, 8), (5, 13), (5, 6), (0, 5), (2, 5), (5, 12)}",155381,11996118,1.1179518699645996
Graph_18_77_1,18,77,6,"{(0, 1), (0, 7), (0, 13), (0, 9), (0, 15), (0, 11)}",155381,11996118,1.117952585220337
Graph_18_77_2,18,77,5,"{(0, 4), (0, 9), (0, 15), (0, 14), (0, 11)}",155381,11996118,1.101858139038086
Graph_18_77_3,18,77,6,"{(3, 7), (0, 3), (3, 9), (3, 6), (3, 15), (3, 5)}",155381,11996118,1.0993080139160156
Graph_18_77_4,18,77,6,"{(13, 14), (1, 14), (14, 16), (9, 14), (0, 14), (12, 14)}",155381,11996118,1.094768762588501
Graph_18_115_0,18,115,11,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 16), (0, 13), (0, 12), (0, 2), (0, 5), (0, 8), (0, 11)}",155381,11996118,1.2180721759796145
Graph_18_115_1,18,115,11,"{(0, 7), (0, 4), (0, 16), (0, 13), (0, 9), (0, 6), (0, 15), (0, 8), (0, 14), (0, 11), (0, 17)}",155381,11996118,1.254037618637085
Graph_18_115_2,18,115,11,"{(4, 10), (4, 16), (0, 4), (4, 13), (4, 9), (4, 6), (4, 5), (4, 8), (4, 11), (4, 17), (4, 7)}",155381,11996118,1.223947525024414
Graph_18_115_3,18,115,10,"{(1, 12), (1, 2), (1, 15), (1, 4), (1, 17), (1, 7), (1, 13), (1, 10), (1, 16), (1, 3)}",155381,11996118,1.2473115921020508
Graph_18_115_4,18,115,11,"{(3, 8), (3, 14), (3, 4), (3, 17), (3, 7), (0, 3), (3, 15), (3, 16), (3, 9), (1, 3), (3, 5)}",155381,11996118,1.1936604976654053
Graph_18_153_0,18,153,17,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 16), (0, 13), (0, 3), (0, 9), (0, 6), (0, 12), (0, 2), (0, 15), (0, 5), (0, 8), (0, 14), (0, 11), (0, 17)}",155381,11996118,1.1862528324127195
Graph_19_22_0,19,22,1,"{(2, 4)}",3,54,0.0
Graph_19_22_1,19,22,1,"{(1, 2)}",3,54,0.0
Graph_19_22_2,19,22,1,"{(0, 5)}",1,18,0.0
Graph_19_22_3,19,22,1,"{(1, 5)}",2,36,0.0
Graph_19_22_4,19,22,1,"{(0, 3)}",1,18,0.0
Graph_19_43_0,19,43,1,"{(11, 17)}",12,216,0.0
Graph_19_43_1,19,43,2,"{(8, 14), (14, 16)}",262143,22413312,2.0065338611602783
Graph_19_43_2,19,43,2,"{(2, 15), (2, 13)}",262143,22413312,2.036376953125
Graph_19_43_3,19,43,1,"{(2, 5)}",6,108,0.0
Graph_19_43_4,19,43,2,"{(12, 16), (2, 16)}",262143,22413312,2.003824710845948
Graph_19_86_0,19,86,4,"{(14, 18), (17, 18), (10, 18), (13, 18)}",262143,22413312,2.102231025695801
Graph_19_86_1,19,86,5,"{(2, 4), (2, 13), (2, 9), (2, 6), (2, 11)}",262143,22413312,2.053001880645752
Graph_19_86_2,19,86,5,"{(0, 7), (0, 4), (0, 13), (0, 15), (0, 11)}",262143,22413312,2.033592939376831
Graph_19_86_3,19,86,5,"{(8, 14), (8, 17), (5, 8), (4, 8), (2, 8)}",262143,22413312,2.055282592773437
Graph_19_86_4,19,86,6,"{(10, 15), (15, 17), (9, 15), (15, 16), (11, 15), (0, 15)}",262143,22413312,2.045872926712036
Graph_19_129_0,19,129,10,"{(6, 12), (6, 15), (6, 8), (6, 14), (6, 17), (2, 6), (5, 6), (6, 16), (1, 6), (6, 9)}",262143,22413312,2.017803192138672
Graph_19_129_1,19,129,11,"{(2, 14), (2, 4), (1, 2), (2, 17), (2, 7), (2, 10), (2, 16), (2, 13), (2, 3), (2, 15), (2, 8)}",262143,22413312,2.0031659603118896
Graph_19_129_2,19,129,10,"{(10, 15), (1, 15), (15, 17), (15, 16), (0, 15), (12, 15), (7, 15), (2, 15), (13, 15), (8, 15)}",262143,22413312,2.0439341068267822
Graph_19_129_3,19,129,11,"{(2, 14), (2, 4), (1, 2), (2, 17), (2, 7), (2, 10), (2, 3), (2, 9), (0, 2), (2, 6), (2, 15)}",262143,22413312,2.0478591918945312
Graph_19_129_4,19,129,10,"{(3, 8), (3, 14), (3, 4), (3, 7), (0, 3), (3, 16), (2, 3), (3, 9), (3, 12), (3, 5)}",262143,22413312,2.0469627380371094
Graph_19_171_0,19,171,18,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 16), (0, 13), (0, 3), (0, 9), (0, 6), (0, 12), (0, 2), (0, 15), (0, 5), (0, 18), (0, 8), (0, 14), (0, 11), (0, 17)}",262143,22413312,2.0232412815093994
Graph_20_24_0,20,24,1,"{(1, 4)}",2,38,0.0
Graph_20_24_1,20,24,1,"{(0, 19)}",1,19,0.0
Graph_20_24_2,20,24,1,"{(0, 1)}",1,19,0.0
Graph_20_24_3,20,24,1,"{(5, 11)}",6,114,0.0
Graph_20_24_4,20,24,1,"{(1, 14)}",2,38,0.0
Graph_20_48_0,20,48,1,"{(11, 17)}",12,228,0.0
Graph_20_48_1,20,48,3,"{(2, 9), (0, 2), (2, 16)}",616665,59045160,5.647750377655029
Graph_20_48_2,20,48,3,"{(0, 1), (0, 10), (0, 11)}",616665,59045160,5.861930847167969
Graph_20_48_3,20,48,3,"{(5, 14), (5, 19), (1, 5)}",616665,59045160,5.838747262954712
Graph_20_48_4,20,48,2,"{(8, 14), (7, 8)}",616665,59045160,6.058497428894043
Graph_20_96_0,20,96,7,"{(6, 14), (6, 17), (2, 6), (5, 6), (6, 16), (1, 6), (6, 9)}",616665,59045160,6.212203741073608
Graph_20_96_1,20,96,6,"{(2, 4), (2, 13), (2, 19), (2, 9), (2, 5), (2, 11)}",616665,59045160,5.9381537437438965
Graph_20_96_2,20,96,5,"{(4, 9), (9, 15), (9, 18), (9, 17), (1, 9)}",616665,59045160,5.577274322509766
Graph_20_96_3,20,96,5,"{(8, 14), (3, 8), (5, 8), (8, 15), (2, 8)}",616665,59045160,5.778061628341675
Graph_20_96_4,20,96,6,"{(0, 13), (11, 13), (8, 13), (3, 13), (6, 13), (13, 15)}",616665,59045160,5.628484010696411
Graph_20_143_0,20,143,12,"{(3, 14), (10, 14), (14, 17), (6, 14), (1, 14), (14, 16), (14, 19), (4, 14), (14, 18), (11, 14), (12, 14), (7, 14)}",616665,59045160,5.3092942237854
Graph_20_143_1,20,143,11,"{(0, 1), (0, 7), (0, 4), (0, 16), (0, 13), (0, 9), (0, 6), (0, 15), (0, 5), (0, 18), (0, 11)}",616665,59045160,5.370397329330444
Graph_20_143_2,20,143,12,"{(0, 1), (1, 12), (1, 18), (1, 2), (1, 5), (1, 11), (1, 14), (1, 17), (1, 13), (1, 10), (1, 19), (1, 3)}",616665,59045160,5.338442802429199
Graph_20_143_3,20,143,12,"{(1, 12), (1, 18), (1, 2), (1, 15), (1, 5), (1, 11), (1, 4), (1, 7), (1, 10), (1, 6), (1, 19), (1, 3)}",616665,59045160,5.335048198699951
Graph_20_143_4,20,143,11,"{(3, 8), (3, 14), (3, 4), (3, 17), (3, 7), (0, 3), (3, 15), (2, 3), (3, 9), (1, 3), (3, 5)}",616665,59045160,5.373204231262207
Graph_20_190_0,20,190,19,"{(0, 2), (0, 5), (0, 8), (0, 14), (0, 11), (0, 17), (0, 1), (0, 7), (0, 4), (0, 10), (0, 16), (0, 13), (0, 19), (0, 3), (0, 9), (0, 6), (0, 12), (0, 15), (0, 18)}",616665,59045160,5.181941032409668
Graph_21_27_0,21,27,1,"{(6, 16)}",7,140,0.0
Graph_21_27_1,21,27,1,"{(2, 5)}",6,120,0.0
Graph_21_27_2,21,27,1,"{(1, 11)}",2,40,0.0
Graph_21_27_3,21,27,1,"{(1, 19)}",2,40,0.0
Graph_21_27_4,21,27,1,"{(0, 18)}",1,20,0.0
Graph_21_53_0,21,53,3,"{(2, 6), (6, 10), (6, 17)}",1048575,110100480,10.627408981323242
Graph_21_53_1,21,53,3,"{(0, 1), (0, 10), (0, 11)}",1048575,110100480,9.967498064041138
Graph_21_53_2,21,53,2,"{(2, 5), (5, 16)}",1048575,110100480,10.033411979675291
Graph_21_53_3,21,53,3,"{(0, 15), (0, 4), (0, 6)}",1048575,110100480,10.14868974685669
Graph_21_53_4,21,53,2,"{(7, 14), (4, 14)}",1048575,110100480,9.952581405639648
Graph_21_106_0,21,106,7,"{(5, 15), (5, 13), (5, 10), (5, 6), (0, 5), (2, 5), (5, 12)}",1048575,110100480,10.211267232894896
Graph_21_106_1,21,106,6,"{(6, 13), (2, 6), (6, 10), (6, 16), (6, 19), (6, 9)}",1048575,110100480,9.979796409606934
Graph_21_106_2,21,106,6,"{(0, 4), (0, 13), (0, 6), (0, 18), (0, 8), (0, 11)}",1048575,110100480,10.07500171661377
Graph_21_106_3,21,106,6,"{(5, 8), (8, 10), (8, 16), (4, 8), (8, 12), (2, 8)}",1048575,110100480,10.177249908447266
Graph_21_106_4,21,106,8,"{(5, 11), (11, 16), (11, 14), (9, 11), (4, 11), (7, 11), (8, 11), (3, 11)}",1048575,110100480,11.311356544494627
